292.2742384756385,725.5105769757729,26.935303543412555
318.73392120166005,1592.597471,39.90736111376985
347.9650127,2384.491217848449,48.83125247060994
378.80254421333916,2526.576285000682,50.26506028048392
412.98091910727766,2141.1738304599157,46.27281956462039
450.5758066051094,1672.582237244969,40.89721551945767
491.2049850768968,1345.1906668043227,36.67684101451927
535.1789236580579,1067.9261566596988,32.679139472447844
583.3826239379403,945.2523768371782,30.744956933409068
636.0655824711589,883.1615744169992,29.71803449787686
693.6007570045404,844.4808721,29.05995306387832
756.1576458366891,852.9650242716032,29.205564953816648
823.9895630907057,886.2837451561227,29.77051805320362
898.0785975870067,935.2425340926358,30.581735302180544
979.2216388394959,1018.565930062868,31.914979712712775
